frame,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_angle,shoulder_angle,hip_angle,knee_angle
1,0.6691291928291321,0.39035072922706604,0.6535187363624573,0.5630708932876587,0.6678633093833923,0.7560209035873413,0.4918102025985718,0.5242908596992493,0.34183263778686523,0.6146273016929626,0.19262272119522095,0.6842057704925537,163.34305440606826,57.851758101679,175.69679009871263,175.98061465142186
2,0.6696731448173523,0.3955620229244232,0.6535744071006775,0.5707793235778809,0.6681899428367615,0.7690040469169617,0.49104106426239014,0.533150315284729,0.3413688838481903,0.6146677136421204,0.19170336425304413,0.6839168667793274,163.25551468158625,57.2982741226338,173.60799722701952,177.55546225550592
3,0.6696720123291016,0.39543095231056213,0.6534759402275085,0.5696732997894287,0.6734040379524231,0.7691481113433838,0.49068158864974976,0.532855212688446,0.3408510982990265,0.6144893765449524,0.19145573675632477,0.6838769316673279,160.5458380225478,57.25862493015899,173.68074779951206,177.60266181412032
4,0.6715971827507019,0.3997897803783417,0.6523943543434143,0.570705771446228,0.6731430888175964,0.7700080275535583,0.490958034992218,0.5363250374794006,0.3395880460739136,0.6145931482315063,0.19143202900886536,0.6834994554519653,158.2189324177702,55.67111865267109,173.18361818117367,178.4438214785803
5,0.6736105680465698,0.4026489853858948,0.651383101940155,0.5722790360450745,0.6730416417121887,0.770503044128418,0.4916590750217438,0.5476697683334351,0.3368694484233856,0.617327094078064,0.19130147993564606,0.6835038065910339,155.89420986527512,52.73866008494243,170.05693364337102,179.8608355696084
6,0.6773539781570435,0.4064106047153473,0.6499980688095093,0.5706472396850586,0.6711480021476746,0.7703034281730652,0.4936518371105194,0.5520448684692383,0.34027019143104553,0.6204639673233032,0.19206762313842773,0.683982253074646,152.84004401646308,49.471473107993376,170.0517898050644,179.46878975950472
7,0.6790037751197815,0.4153168797492981,0.647861897945404,0.5706058740615845,0.671510636806488,0.7700018286705017,0.4940176010131836,0.5581108331680298,0.3400496542453766,0.6227622032165527,0.19203200936317444,0.6838866472244263,148.4716328912985,46.90728629979438,169.8187541245462,179.7877299178799
8,0.6805737614631653,0.424001544713974,0.643875241279602,0.5691719651222229,0.6714589595794678,0.7687355279922485,0.4954971671104431,0.563255250453949,0.34041085839271545,0.6261657476425171,0.1920473873615265,0.6839579939842224,141.99464641271115,42.86051546959624,169.9139290346129,179.5053190080224
9,0.6828456521034241,0.444957435131073,0.6404341459274292,0.572655439376831,0.6694660186767578,0.7650079131126404,0.49652042984962463,0.5765413641929626,0.34119659662246704,0.6317955851554871,0.19202518463134766,0.6841650009155273,134.42074693305733,37.77563422203967,169.6505229589497,179.85530852345474
10,0.6872485280036926,0.45741403102874756,0.6383281350135803,0.5728808641433716,0.6689653992652893,0.7650207281112671,0.49732106924057007,0.5850498080253601,0.3413630723953247,0.6367807984352112,0.19208617508411407,0.6835141777992249,127.1864089179464,32.30568664504807,169.86147483019124,179.41859732356536
11,0.6897600293159485,0.46249204874038696,0.637637197971344,0.5748363137245178,0.6666089296340942,0.7637130618095398,0.4998513460159302,0.5884576439857483,0.34201937913894653,0.638113796710968,0.19234488904476166,0.6831955909729004,125.23053267149032,30.02306983994871,169.5750144533729,179.5802391238312
12,0.6922408938407898,0.47225797176361084,0.6362465023994446,0.5767638683319092,0.6638631820678711,0.761790931224823,0.5002216696739197,0.5919652581214905,0.3426574468612671,0.6409991383552551,0.19308681786060333,0.6831784248352051,121.53174954359872,27.068306494593642,170.6047749425013,179.08451871271262
